Company,TypeName,Inches,Ram,OpSys,Weight,SSD,HDD,Flash,Hybrid,Cpu_Brand,Cpu_Model,Cpu_ClockSpeed,Gpu_Brand,Gpu_Series,Gpu_Model,ScreenType,ScreenWidth,Touchscreen,Price
Dell,Ultrabook,13.3,4,Windows,1.4,256,0,0,0,Intel,Core i5,1.6,AMD,Radeon,530,IPS Display,1920,False,43601.688
HP,Netbook,12.5,4,Windows,2.4,128,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,85194.72
Acer,Notebook,15.6,8,Windows,2.4,256,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,Other,Standard Display,1920,False,42570.72
Dell,Notebook,15.6,8,Windows,2.36,0,1024,0,0,Intel,Core i5,2.5,AMD,Radeon,R7 M445,Standard Display,1920,False,34035.264
MSI,Gaming,17.3,8,Windows,2.6,256,0,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,Standard Display,1920,False,85194.72
HP,Notebook,15.6,4,Windows,1.96,0,1024,0,0,Intel,Other,1.6,Intel,HD,Other,Other,1366,False,26640.0
Asus,Gaming,17.3,16,Windows,4.3,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,122490.72
Dell,Ultrabook,12.5,4,Windows,1.5,0,500,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,Other,1366,False,60480.792
Dell,Ultrabook,12.5,4,Windows,1.5,128,0,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,Other,1366,False,62176.1616
Acer,Notebook,15.6,4,Chrome OS,2.2,16,0,0,0,Intel,Celeron Dual Core,1.5,Intel,HD,Graphics,Other,1366,False,11135.52
HP,Workstation,17.3,8,Windows,3.0,0,1024,0,0,Intel,Core i7,2.6,AMD,FirePro,Other,IPS Display,1920,False,154458.72
Lenovo,Gaming,15.6,16,Windows,2.4,512,0,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,63882.72
Dell,Ultrabook,12.5,8,Windows,1.5,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,75289.968
MSI,Gaming,17.3,8,Windows,2.9,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,Standard Display,1920,False,80516.20319999999
Lenovo,2 in 1 Convertible,15.6,4,Windows,2.1,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,IPS Display,1920,True,46193.76
HP,Notebook,15.6,4,Windows,2.1,0,1024,0,0,AMD,Other,2.5,AMD,Radeon,Other,Standard Display,1920,False,21205.44
Asus,Gaming,15.6,16,Windows,2.59,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,71341.92
HP,Notebook,13.3,8,Windows,1.16,256,0,0,0,Intel,Other,1.1,Intel,HD,Graphics 515,Touchscreen Display,3200,True,90522.72
Dell,Notebook,15.6,4,Windows,2.24,0,500,0,0,Intel,Core i5,2.3,AMD,Radeon,Other,Other,1366,False,40980.312
Lenovo,Notebook,15.6,4,Windows,2.1,128,0,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,22857.12
HP,Ultrabook,13.3,8,Windows,1.16,512,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,104908.32
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,0,0,64,0,Intel,Other,1.44,Intel,HD,Graphics 400,IPS Display,1920,True,29250.72
Dell,Ultrabook,13.3,8,Windows,1.23,256,0,0,0,Intel,Core i7,2.4,Intel,Iris,Other,Standard Display,1920,False,73473.12
Lenovo,Gaming,17.3,16,Windows,4.6,256,0,0,1024,Intel,Core i7,2.7,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,146519.46719999998
Razer,Ultrabook,12.5,8,Windows,1.25,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,3840,True,54825.12
Toshiba,Ultrabook,13.3,16,Windows,1.05,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,118601.28
Asus,Gaming,17.3,8,Windows,3.52,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,Standard Display,1920,False,69929.4672
Vero,Notebook,13.3,4,Windows,1.35,0,0,32,0,Intel,Other,1.44,Intel,HD,Graphics 400,Standard Display,1920,False,10442.88
HP,Notebook,13.3,8,Windows,1.16,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,90043.2
HP,Notebook,14.0,8,Windows,1.43,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,80612.64
Dell,Notebook,15.6,4,Linux,2.09,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,27899.0064
Asus,Notebook,15.6,4,Windows,2.0,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,23176.8
Lenovo,2 in 1 Convertible,14.0,8,Windows,1.8,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,88924.31999999999
Lenovo,2 in 1 Convertible,10.1,4,Windows,0.69,0,0,64,0,Intel,Other,1.44,Intel,HD,Graphics 400,IPS Display,1920,True,25521.12
HP,Ultrabook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Other,1366,False,100965.6
Lenovo,Gaming,15.6,8,No OS,2.4,128,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,GTX 1060,IPS Display,1920,False,52693.92
HP,Gaming,17.3,8,Windows,3.35,128,1024,0,0,Intel,Core i5,2.3,Nvidia,GeForce,GTX 1060,IPS Display,1920,False,60153.12
HP,Notebook,15.6,8,Windows,2.04,0,2048,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Other,1366,False,33513.119999999995
Lenovo,2 in 1 Convertible,14.0,8,Windows,1.8,512,0,0,0,Intel,Core i7,2.6,Nvidia,Quadro,Other,IPS Display,1920,True,109244.2464
Asus,Notebook,14.0,4,Windows,1.5,0,0,32,0,Intel,Celeron Dual Core,1.1,Intel,HD,Graphics 500,Other,1366,False,14811.84
HP,Ultrabook,15.6,8,Windows,1.84,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,False,40066.56
Acer,Notebook,15.6,4,Windows,2.23,0,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,940MX,Standard Display,1920,False,32820.48
Lenovo,Notebook,15.6,16,Windows,2.5,0,0,0,1024,Intel,Core i7,2.5,AMD,Radeon,Other,Standard Display,1920,False,58554.72
HP,Workstation,17.3,8,Windows,3.0,256,0,0,0,Intel,Core i7,2.6,Nvidia,Quadro,Other,IPS Display,1920,False,210424.032
Dell,Notebook,15.6,8,Windows,2.5,0,1024,0,0,Intel,Core i5,2.5,AMD,Radeon,R7 M445,Other,1366,False,41771.52
MSI,Gaming,17.3,16,Windows,3.78,256,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,GTX 980M,Standard Display,1920,False,127818.72
HP,Ultrabook,15.6,8,Windows,1.88,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,115709.2416
Lenovo,2 in 1 Convertible,14.0,16,Windows,2.8,512,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,IPS Display,2560,True,130003.2
MSI,Gaming,15.6,8,Windows,2.4,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,60888.384
HP,2 in 1 Convertible,13.3,8,Windows,1.48,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,True,86793.12
HP,Workstation,15.6,8,Windows,2.59,256,0,0,0,Intel,Core i7,2.6,Nvidia,Quadro,Other,IPS Display,1920,False,118761.12
HP,2 in 1 Convertible,13.3,8,Windows,1.48,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Touchscreen Display,2560,True,95850.72
HP,Workstation,15.6,8,Windows,2.0,256,0,0,0,Intel,Core i7,2.6,Nvidia,Quadro,Other,Standard Display,1920,False,101178.72
HP,Ultrabook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,122381.49599999998
Dell,Notebook,15.6,8,Windows,2.18,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,940MX,Standard Display,1920,False,53807.472
HP,Notebook,15.6,8,Windows,1.88,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,84129.12
Lenovo,2 in 1 Convertible,14.0,8,Windows,1.27,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,2560,True,124621.92
Lenovo,Notebook,15.6,4,No OS,1.9,0,1024,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,18061.92
HP,Notebook,15.6,4,Windows,1.86,0,500,0,0,AMD,Other,1.8,AMD,Radeon,Other,Other,1366,False,15824.16
Lenovo,Notebook,15.6,8,No OS,2.32,0,1024,0,0,Intel,Core i5,2.3,AMD,Radeon,Other,Standard Display,1920,False,31914.72
Dell,Gaming,15.6,8,Windows,2.62,0,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,Other,Standard Display,1920,False,63882.72
Dell,Notebook,15.6,8,Windows,2.04,256,0,0,0,Intel,Core i5,2.3,Nvidia,GeForce,Other,IPS Display,3840,True,119916.2304
HP,Notebook,15.6,4,Windows,1.91,256,0,0,0,AMD,Other,2.5,AMD,Radeon,520,Standard Display,1920,False,25515.2592
MSI,Gaming,17.3,16,Windows,2.7,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,1920,False,79536.38399999999
Lenovo,Ultrabook,14.0,12,Windows,1.4,512,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Standard Display,1920,False,122490.72
Lenovo,Notebook,15.6,8,Windows,2.5,0,0,0,1024,Intel,Core i5,2.3,AMD,Radeon,Other,Standard Display,1920,False,42010.7472
HP,2 in 1 Convertible,13.3,8,Windows,1.48,512,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Touchscreen Display,2560,True,108744.48
Lenovo,Ultrabook,14.0,8,Windows,1.7,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,Standard Display,1920,False,79866.72
MSI,Gaming,14.0,16,Windows,1.7,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,Standard Display,1920,False,94252.32
HP,Gaming,15.6,8,Windows,2.62,0,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,IPS Display,1920,False,47898.72
Lenovo,Notebook,15.6,8,Windows,2.2,0,1024,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,24455.52
HP,Notebook,15.6,4,No OS,2.1,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,25414.0272
Dell,Gaming,15.6,8,Windows,2.62,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,Standard Display,3840,False,79813.44
Lenovo,Notebook,15.6,8,Windows,1.95,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,False,74059.2
Lenovo,Notebook,15.6,4,Windows,2.2,0,1024,0,0,Intel,Core i3,2.0,Nvidia,GeForce,920MX,Standard Display,1920,False,24935.04
HP,Notebook,14.0,2,Windows,1.44,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,13266.72
MSI,Gaming,15.6,8,Windows,2.2,0,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,GTX 1050,IPS Display,1920,False,44701.92
HP,Notebook,15.6,8,Windows,1.96,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,36177.12
HP,Notebook,15.6,16,Windows,2.1,512,0,0,0,Intel,Core i7,1.8,Intel,UHD,Graphics 620,Standard Display,1920,False,61751.52
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,19660.32
Lenovo,Notebook,15.6,4,No OS,2.1,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,21205.44
Lenovo,Notebook,15.6,8,No OS,2.2,0,1024,0,0,Intel,Core i7,2.7,Nvidia,GeForce,940MX,Standard Display,1920,False,37775.52
Asus,Notebook,14.0,4,Windows,2.0,256,0,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Standard Display,1920,False,40972.32
Lenovo,Notebook,15.6,4,Windows,2.32,0,0,0,1024,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,43956.0
Lenovo,Gaming,15.6,16,Windows,3.31,512,0,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,IPS Display,1920,False,69530.4
MSI,Gaming,15.6,16,Windows,1.91,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,Standard Display,1920,False,114731.5536
HP,Notebook,15.6,4,Windows,2.07,0,500,0,0,Intel,Core i3,2.3,Intel,HD,Graphics 520,Other,1366,False,34632.0
Lenovo,2 in 1 Convertible,14.0,8,Windows,1.36,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,IPS Display,2560,True,87219.36
Lenovo,Ultrabook,15.6,6,Windows,1.54,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,Other,Standard Display,1920,False,44275.68
Dell,Notebook,15.6,8,Linux,1.98,256,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,Other,Standard Display,1920,False,47686.1328
Acer,Notebook,15.6,4,Windows,2.1,0,500,0,0,Intel,Celeron Dual Core,2.0,Intel,HD,Graphics 500,Other,1366,False,17742.239999999998
HP,Notebook,15.6,6,Windows,2.18,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,42570.72
Asus,Gaming,15.6,8,Windows,2.591,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,48431.52
Dell,2 in 1 Convertible,15.6,16,Windows,2.09,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Standard Display,1920,True,62817.12
Acer,Notebook,15.6,4,Windows,2.23,256,0,0,0,Intel,Core i5,2.5,Nvidia,GeForce,940MX,Standard Display,1920,False,36816.48
Dell,Ultrabook,13.3,8,Linux,1.23,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Touchscreen Display,3200,True,58554.72
Acer,Gaming,17.3,16,Windows,4.2,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1070,IPS Display,1920,False,138474.72
Lenovo,Gaming,15.6,8,Windows,2.4,0,1024,0,0,Intel,Core i5,2.5,Nvidia,GeForce,GTX 1050,IPS Display,1920,False,43636.32
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,0,0,32,0,Samsung,Other,2.0,ARM,Mali,Other,IPS Display,2400,True,35111.52
HP,Notebook,15.6,4,Windows,1.86,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,25840.8
Apple,Ultrabook,12.0,8,macOS,0.92,0,0,256,0,Intel,Other,1.1,Intel,HD,Other,IPS Display,2304,False,61964.64
Dell,2 in 1 Convertible,13.3,8,Windows,1.6,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,True,63882.72
HP,Notebook,15.6,12,Windows,2.21,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,IPS Display,1920,False,70702.56
Lenovo,Notebook,15.6,4,No OS,1.9,0,1024,0,0,Intel,Core i3,2.0,AMD,Radeon,R5 M430,Other,1366,False,19607.04
Asus,Gaming,17.3,16,Windows,4.3,512,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 980M,IPS Display,1920,False,114552.0
Acer,Notebook,15.6,4,Linux,2.1,0,1024,0,0,Intel,Celeron Dual Core,2.0,Intel,HD,Graphics 500,Other,1366,False,14492.16
MSI,Gaming,17.3,16,Windows,2.43,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,109165.392
Dell,Notebook,15.6,4,Windows,2.3,128,0,0,0,Intel,Core i3,2.0,AMD,Radeon,Other,Other,1366,False,26586.72
Lenovo,Notebook,15.6,8,No OS,2.2,0,500,0,0,Intel,Core i7,2.5,Nvidia,GeForce,920MX,Other,1366,False,33513.119999999995
Dell,2 in 1 Convertible,15.6,16,Windows,2.0,512,0,0,0,Intel,Core i7,1.8,Intel,UHD,Graphics 620,Standard Display,1920,True,68464.8
Dell,Ultrabook,13.3,16,Windows,1.2,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Touchscreen Display,3200,True,142790.4
Asus,Gaming,15.6,8,Windows,2.2,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,62284.32
Dell,Notebook,15.6,8,Windows,2.36,256,0,0,0,Intel,Core i5,2.5,AMD,Radeon,R7 M445,Standard Display,1920,False,47365.92
HP,Notebook,15.6,8,Windows,1.91,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,30849.12
Lenovo,Notebook,15.6,4,Windows,2.2,0,500,0,0,AMD,Other,2.2,AMD,Radeon,Other,Other,1366,False,15930.72
Acer,Notebook,17.3,8,Windows,3.3,0,1024,0,0,Intel,Core i3,2.0,Nvidia,GeForce,940MX,Other,1600,False,33513.119999999995
Asus,Gaming,15.6,16,Windows,2.2,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1070,Standard Display,1920,False,130482.72
Apple,Ultrabook,12.0,8,macOS,0.92,0,0,512,0,Intel,Other,1.2,Intel,HD,Graphics 515,IPS Display,2304,False,68145.12
Asus,Notebook,15.6,16,Windows,2.2,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,93186.72
MSI,Gaming,17.3,16,Windows,2.43,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1060,IPS Display,1920,False,103842.1872
Dell,2 in 1 Convertible,15.6,8,Windows,2.191,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,True,53226.72
Asus,Gaming,17.3,16,Windows,2.9,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,103842.72
Acer,Netbook,11.6,2,Chrome OS,1.3,32,0,0,0,Intel,Celeron Dual Core,1.5,Intel,HD,Graphics,Other,1366,False,9270.72
Acer,Notebook,17.3,4,Windows,3.3,0,1024,0,0,Intel,Core i3,2.0,Nvidia,GeForce,940MX,Other,1600,False,31861.44
Lenovo,Notebook,17.3,8,No OS,2.8,0,1024,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1600,False,28717.92
Lenovo,Gaming,15.6,8,Windows,2.6,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,IPS Display,1920,False,67772.16
Acer,2 in 1 Convertible,14.0,8,Windows,1.2,256,0,0,0,Intel,Core i7,1.3,Intel,HD,Graphics 615,IPS Display,1920,True,61218.72
Lenovo,Notebook,15.6,8,Windows,2.3,256,0,0,0,Intel,Core i7,2.6,Intel,HD,Graphics 520,IPS Display,1920,False,81465.12
MSI,Gaming,15.6,8,Windows,2.2,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,78647.1408
HP,Notebook,15.6,6,Windows,2.1,0,1024,0,0,AMD,Other,2.7,AMD,Radeon,530,Standard Display,1920,False,28185.12
Dell,Ultrabook,12.5,8,Windows,1.26,256,0,0,0,Intel,Core i5,2.4,Intel,HD,Graphics 520,Standard Display,1920,True,91288.3536
Dell,2 in 1 Convertible,15.0,4,Windows,2.08,0,500,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Standard Display,1920,True,27119.52
Asus,Notebook,15.6,4,Windows,2.65,0,1024,0,0,Intel,Other,1.6,Intel,HD,Other,Other,1366,False,16463.52
Dell,Ultrabook,13.3,8,Windows,1.29,256,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,Touchscreen Display,3200,True,78694.56
Dell,Notebook,15.6,4,Linux,2.18,0,1024,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 520,Other,1366,False,27804.7008
Lenovo,Gaming,15.6,16,Windows,2.6,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,True,54825.12
MSI,Gaming,15.6,8,Windows,2.2,128,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050,Standard Display,1920,False,61218.72
Lenovo,Netbook,12.5,16,Windows,1.3,512,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,87912.0
Razer,Gaming,14.0,16,Windows,1.95,1024,0,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,186426.72
Dell,Notebook,15.6,8,Windows,2.3,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Touchscreen Display,1366,True,24988.8528
MSI,Gaming,17.3,16,Windows,2.7,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1060,Standard Display,1920,False,85141.44
Apple,Ultrabook,11.6,4,macOS,1.08,0,0,256,0,Intel,Other,1.6,Intel,HD,Other,Other,1366,False,51095.52
HP,Notebook,15.6,4,Windows,2.1,0,1024,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Standard Display,1920,False,25467.84
HP,Ultrabook,14.0,8,Windows,1.54,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Other,2560,False,117119.5632
Dell,Notebook,15.6,4,Windows,2.24,0,500,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Other,1366,False,39267.36
MSI,Gaming,15.6,8,Windows,2.3,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,Standard Display,1920,False,62284.32
Lenovo,Notebook,13.3,16,Windows,1.4,512,0,0,0,Intel,Core i7,2.7,Intel,HD,Graphics 620,IPS Display,1920,False,79866.72
Lenovo,Notebook,15.6,6,Windows,2.2,256,0,0,0,AMD,Other,3.6,AMD,Radeon,530,Standard Display,1920,False,31838.5296
Asus,Ultrabook,13.3,8,Windows,1.45,256,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,Standard Display,1920,False,68198.4
Acer,Notebook,15.6,4,Linux,2.4,0,500,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,19276.704
Dell,2 in 1 Convertible,17.3,16,Windows,2.77,512,0,0,0,Intel,Core i7,2.7,Nvidia,GeForce,940MX,Standard Display,1920,True,95850.72
HP,Notebook,14.0,4,Windows,1.54,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,False,58607.46719999999
Asus,Gaming,15.6,16,Windows,2.5,256,1024,0,0,Intel,Core i7,2.8,Nvidia,GeForce,GTX 1050 Ti,IPS Display,1920,False,85248.0
Dell,Notebook,14.0,4,Windows,1.6,0,500,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,Other,1366,False,46620.0
Asus,Gaming,15.6,16,Windows,2.34,256,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 1070,IPS Display,1920,False,123876.0
Lenovo,Notebook,15.6,8,No OS,2.3,256,0,0,0,Intel,Core i5,2.5,Intel,HD,Graphics 620,IPS Display,1920,False,30529.44
Dell,2 in 1 Convertible,13.3,8,Windows,1.24,256,0,0,0,Intel,Core i5,1.2,Intel,HD,Graphics 615,Touchscreen Display,3200,True,96596.64
Dell,Notebook,15.6,4,Linux,2.2,0,500,0,0,Intel,Other,1.6,Intel,HD,Graphics,Other,1366,False,17262.72
HP,Notebook,15.6,4,Windows,1.86,0,500,0,0,AMD,Other,2.5,AMD,Radeon,Other,Other,1366,False,21258.72
Lenovo,Notebook,15.6,6,Windows,2.4,128,0,0,0,Intel,Core i3,2.3,Nvidia,GeForce,920MX,Standard Display,1920,False,30316.32
Lenovo,Notebook,14.0,8,Windows,1.9,256,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,IPS Display,1920,False,57116.16
Dell,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Other,1.6,Intel,HD,Graphics,Other,1366,False,23655.7872
Asus,Notebook,15.6,4,Windows,2.0,0,1024,0,0,Intel,Celeron Dual Core,1.1,Intel,HD,Graphics 500,Other,1366,False,18061.92
Asus,Gaming,17.3,16,Windows,4.0,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,Other,IPS Display,1920,False,101232.0
Dell,Notebook,15.6,4,Windows,2.29,0,500,0,0,Intel,Core i3,2.0,Intel,HD,Graphics 520,Other,1366,False,26107.2
Lenovo,Notebook,15.6,8,Windows,2.32,0,0,0,1024,Intel,Core i7,2.5,AMD,Radeon,Other,Standard Display,1920,False,47685.6
MSI,Gaming,15.6,8,Windows,2.4,128,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,Standard Display,1920,False,65481.12
Lenovo,2 in 1 Convertible,14.0,4,Windows,1.8,128,0,0,0,Intel,Core i5,2.3,Intel,HD,Graphics 520,Standard Display,1920,True,44382.7728
Asus,Ultrabook,13.3,8,Windows,1.2,512,0,0,0,Intel,Other,0.9,Intel,HD,Graphics 515,IPS Display,1920,False,38841.12
Dell,Notebook,15.6,6,Windows,2.3,0,1024,0,0,Intel,Core i3,2.4,Intel,HD,Graphics 620,Other,1366,False,24455.52
Acer,Notebook,15.6,4,Linux,2.4,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,15397.92
Dell,Notebook,15.6,2,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,20193.12
Lenovo,Notebook,15.6,8,Windows,2.6,0,1024,0,0,Intel,Core i7,2.6,Nvidia,GeForce,GTX 960M,IPS Display,1920,False,47898.72
HP,Notebook,15.6,6,Windows,2.04,0,0,0,1024,AMD,Other,2.9,AMD,Radeon,Other,Standard Display,1920,False,29303.4672
Dell,Notebook,15.6,8,Linux,2.3,0,1024,0,0,Intel,Core i7,2.7,AMD,Radeon,R5 M430,Other,1366,False,42943.1472
HP,Netbook,11.6,2,Windows,1.17,0,0,32,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics 400,Other,1366,False,11135.52
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Core i7,2.5,Nvidia,GeForce,Other,Other,1366,False,38378.6496
Lenovo,2 in 1 Convertible,14.0,4,Windows,1.8,128,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,1920,True,33992.64
Lenovo,2 in 1 Convertible,13.3,16,Windows,1.3,512,0,0,0,Intel,Core i7,2.5,Intel,HD,Graphics 520,IPS Display,3200,True,79866.72
Lenovo,Notebook,14.0,2,Windows,1.5,0,0,64,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,12201.12
HP,Notebook,15.6,6,Windows,2.19,0,1024,0,0,Intel,Core i7,2.5,AMD,Radeon,Other,Other,1366,False,40705.92
Asus,Notebook,15.6,4,Windows,2.2,0,500,0,0,Intel,Celeron Dual Core,1.6,Intel,HD,Graphics,Other,1366,False,19660.32
